"ID","Date","Marché","Côté","Type d'ordre","Quantité","Prix","Total","Frais","Fee Currency","TWAP"
"9915229128","2022-09-09T14:49:33.113119+00:00","ATOM-PERP","sell","Market","28.31","16.4895","466.81774499999995","0.316969248855","USD","false"
"9914984189","2022-09-09T14:30:17.548705+00:00","ATOM-PERP","buy","Market","28.31","16.4255","465.005905","0.315739009495","USD","false"
"9914727886","2022-09-09T14:13:48.288268+00:00","NEAR-PERP","sell","Market","91.8","4.845","444.77099999999996","0.301999509","USD","false"
"9914712814","2022-09-09T14:12:31.043382+00:00","CRV-PERP","sell","Market","352","1.22545","431.35839999999996","0.2928923536","USD","false"
"9914707615","2022-09-09T14:12:12.402850+00:00","ATOM-PERP","sell","Limit","27.03","16.62","449.2386","0.0871522884","USD","false"
"9914509889","2022-09-09T14:00:20.141078+00:00","NEAR-PERP","buy","Market","79.1","4.818","381.1037999999999","0.2587694802","USD","false"
"9914509887","2022-09-09T14:00:20.141078+00:00","NEAR-PERP","buy","Market","11.6","4.817","55.8772","0.0379406188","USD","false"
"9914509885","2022-09-09T14:00:20.141078+00:00","NEAR-PERP","buy","Market","1.1","4.817","5.2987","0.0035978173","USD","false"
"9914140424","2022-09-09T13:36:26.590094+00:00","NEAR-PERP","sell","Market","94","4.852","456.088","0.309683752","USD","false"
"9913698148","2022-09-09T13:13:04.912111+00:00","CHZ-PERP","sell","Market","2350","0.198625","466.76875","0.31693598125","USD","false"
"9913538403","2022-09-09T13:05:10.614427+00:00","BAL-PERP","sell","Market","16.37","7.5925","124.28922500000002","0.084392383775","USD","false"
"9913538401","2022-09-09T13:05:10.614427+00:00","BAL-PERP","sell","Market","0.12","7.5925","0.9111","0.0006186369","USD","false"
"9913432631","2022-09-09T13:00:54.193053+00:00","CHZ-PERP","buy","Market","2340","0.200392","468.91727999999995","0.31839483312","USD","false"
"9913432629","2022-09-09T13:00:54.193053+00:00","CHZ-PERP","buy","Market","10","0.200275","2.0027500000000003","0.00135986725","USD","false"
"9913430290","2022-09-09T13:00:49.192164+00:00","LINK-PERP","buy","Market","51.8","8.004","414.6072","0.2815182888","USD","false"
"9913427562","2022-09-09T13:00:44.693036+00:00","BAL-PERP","buy","Market","16.49","7.5625","124.70562499999998","0.084675119375","USD","false"
"9913420575","2022-09-09T13:00:40.093069+00:00","ADA-PERP","buy","Market","962","0.499415","480.43723","0.32621687917","USD","false"
"9913416326","2022-09-09T13:00:35.131252+00:00","CRV-PERP","buy","Market","352","1.22805","432.27360000000004","0.2935137744","USD","false"
"9913414375","2022-09-09T13:00:30.777066+00:00","REN-PERP","buy","Market","3129","0.13145","411.30705000000006","0.27927748695","USD","false"
"9913411207","2022-09-09T13:00:23.842551+00:00","NEAR-PERP","buy","Market","94","4.838","454.772","0.308790188","USD","false"
"9913259258","2022-09-09T12:52:21.937540+00:00","NEAR-PERP","sell","Limit","10.6","4.849","51.3994","0.0099714836","USD","false"
"9913258900","2022-09-09T12:52:21.426721+00:00","NEAR-PERP","sell","Limit","76","4.849","368.524","0.071493656","USD","false"
"9913052206","2022-09-09T12:42:59.491999+00:00","TOMO-PERP","sell","Limit","178.6","0.53385","95.34561000000001","0.01849704834","USD","false"
"9913052120","2022-09-09T12:42:58.999068+00:00","TOMO-PERP","sell","Limit","21.3","0.53385","11.371005000000002","0.00220597497","USD","false"
"9913051357","2022-09-09T12:42:55.812273+00:00","TOMO-PERP","sell","Limit","9.8","0.53385","5.231730000000001","0.00101495562","USD","false"
"9913050923","2022-09-09T12:42:54.292466+00:00","TOMO-PERP","sell","Limit","0.7","0.53385","0.373695","0.00007249683","USD","false"
"9912986180","2022-09-09T12:40:49.825601+00:00","BAL-PERP","sell","Limit","14.86","7.59","112.78739999999999","0.0218807556","USD","false"
"9912983432","2022-09-09T12:40:47.662566+00:00","BAL-PERP","sell","Limit","0.01","7.59","0.0759","0.0000147246","USD","false"
"9912980696","2022-09-09T12:40:43.823465+00:00","CHZ-PERP","sell","Limit","2070","0.203979","422.23652999999996","0.08191388682","USD","false"
"9912974686","2022-09-09T12:40:31.984893+00:00","BAL-PERP","sell","Limit","0.01","7.59","0.0759","0.0000147246","USD","false"
"9912966636","2022-09-09T12:40:23.381572+00:00","CRV-PERP","sell","Limit","335","1.23915","415.11525","0.0805323585","USD","false"
"9912678011","2022-09-09T12:30:12.955569+00:00","CRV-PERP","buy","Market","335","1.221","409.035","0.277734765","USD","false"
"9912677689","2022-09-09T12:30:11.639683+00:00","ADA-PERP","sell","Market","219","0.49807","109.07733","0.07406350707","USD","false"
"9912677687","2022-09-09T12:30:11.639683+00:00","ADA-PERP","sell","Market","2","0.498115","0.99623","0.00067644017","USD","false"
"9912353726","2022-09-09T12:08:07.104718+00:00","CRV-PERP","sell","Market","320","1.21345","388.304","0.263658416","USD","false"
"9912244481","2022-09-09T12:00:26.508762+00:00","TOMO-PERP","buy","Market","210.4","0.5193","109.26072","0.07418802888","USD","false"
"9912242814","2022-09-09T12:00:21.901106+00:00","CHZ-PERP","buy","Market","2070","0.201821","417.76947","0.28366547013","USD","false"
"9911774937","2022-09-09T11:22:44.333669+00:00","LINK-PERP","sell","Market","11.7","8.0235","93.87495","0.06374109105","USD","false"
"9911525957","2022-09-09T11:03:45.017003+00:00","CHZ-PERP","sell","Market","1960","0.201328","394.60288","0.26793535552","USD","false"
"9911462426","2022-09-09T11:00:16.102926+00:00","CRV-PERP","buy","Market","319","1.2129","386.91510000000005","0.2627153529","USD","false"
"9911462424","2022-09-09T11:00:16.102926+00:00","CRV-PERP","buy","Market","1","1.2125","1.2125","0.0008232875","USD","false"
"9911148299","2022-09-09T10:42:24.003051+00:00","CRV-PERP","sell","Market","124","1.20215","149.0666","0.1012162214","USD","false"
"9911148297","2022-09-09T10:42:24.003051+00:00","CRV-PERP","sell","Market","204","1.20245","245.2998","0.1665585642","USD","false"
"9910987324","2022-09-09T10:30:15.286402+00:00","CRV-PERP","buy","Market","328","1.1955","392.124","0.266252196","USD","false"
"9910691132","2022-09-09T10:01:32.855322+00:00","CRV-PERP","sell","Market","326","1.18785","387.2391","0.2629353489","USD","false"
"9910615805","2022-09-09T09:53:34.684530+00:00","ETH-PERP","buy","Market","0.1","1690.6","169.06","0.11479174","USD","false"
"9910615295","2022-09-09T09:53:29.790162+00:00","ETH-PERP","buy","Market","0.01","1690.6","16.906","0.011479174","USD","false"
"9910390994","2022-09-09T09:30:50.985718+00:00","CRV-PERP","buy","Market","252","1.181","297.612","0.202078548","USD","false"
"9910390992","2022-09-09T09:30:50.985718+00:00","CRV-PERP","buy","Market","74","1.181","87.394","0.059340526","USD","false"
"9910323544","2022-09-09T09:23:52.421578+00:00","REN-PERP","sell","Market","2757","0.13175","363.23475","0.24663639525","USD","false"
"9910083151","2022-09-09T09:07:11.892115+00:00","CRV-PERP","sell","Market","322","1.19855","385.9331","0.2620485749","USD","false"
"9909971142","2022-09-09T09:00:31.785738+00:00","ADA-PERP","buy","Market","221","0.49586","109.58506","0.07440825574","USD","false"
"9909969980","2022-09-09T09:00:26.904474+00:00","REN-PERP","buy","Market","2757","0.13065","360.20205","0.24457719195","USD","false"
"9909968836","2022-09-09T09:00:22.234205+00:00","LINK-PERP","buy","Market","11.7","7.9845","93.41864999999999","0.06343126335","USD","false"
"9909967014","2022-09-09T09:00:15.508107+00:00","CRV-PERP","buy","Market","172","1.19365","205.30780000000001","0.1394039962","USD","false"
"9909967012","2022-09-09T09:00:15.508107+00:00","CRV-PERP","buy","Market","4","1.19335","4.7734","0.0032411386","USD","false"
"9909967010","2022-09-09T09:00:15.508107+00:00","CRV-PERP","buy","Market","66","1.1932","78.7512","0.0534720648","USD","false"
"9909967008","2022-09-09T09:00:15.508107+00:00","CRV-PERP","buy","Market","80","1.1932","95.456","0.064814624","USD","false"
"9909918481","2022-09-09T08:57:36.647944+00:00","ADA-PERP","sell","Market","227","0.49577","112.53979","0.07641451741","USD","false"
"9909448824","2022-09-09T08:30:17.418148+00:00","NEAR-PERP","buy","Market","86.6","4.813","416.8058","0.2830111382","USD","false"
"9909447501","2022-09-09T08:30:12.456049+00:00","ATOM-PERP","buy","Market","27.03","16.4495","444.62998500000003","0.301903759815","USD","false"
"9909391110","2022-09-09T08:27:53.682515+00:00","NEAR-PERP","sell","Market","82.9","4.773","395.6817","0.2686678743","USD","false"
"9909269464","2022-09-09T08:17:22.176840+00:00","ATOM-PERP","sell","Limit","29.79","14.6095","435.21700500000003","0.08443209897","USD","false"
"9909149945","2022-09-09T08:04:27.349967+00:00","LINK-PERP","sell","Market","11.7","7.9355","92.84535","0.06304199265","USD","false"
"9909095075","2022-09-09T08:00:32.343549+00:00","ATOM-PERP","buy","Market","29.79","14.4515","430.510185","0.292316415615","USD","false"
"9909093952","2022-09-09T08:00:26.582249+00:00","SECO-PERP","buy","Market","2","3.4101","6.8202","0.0046309158","USD","false"
"9909093950","2022-09-09T08:00:26.582249+00:00","SECO-PERP","buy","Market","125","3.41","426.25","0.28942375","USD","false"
"9909092686","2022-09-09T08:00:18.938848+00:00","ADA-PERP","buy","Market","93","0.492435","45.796455","0.031095792945","USD","false"
"9909092684","2022-09-09T08:00:18.938848+00:00","ADA-PERP","buy","Market","31","0.492435","15.265485","0.010365264315","USD","false"
"9909092682","2022-09-09T08:00:18.938848+00:00","ADA-PERP","buy","Market","103","0.492435","50.720805","0.034439426595","USD","false"
"9908891638","2022-09-09T07:40:28.674134+00:00","ATOM-PERP","sell","Market","29.58","14.356","424.65047999999996","0.28833767592","USD","false"
"9908649403","2022-09-09T07:21:57.647749+00:00","ADA-PERP","sell","Market","221","0.49501","109.39721","0.07428070559","USD","false"
"9908413705","2022-09-09T07:02:23.612295+00:00","BAL-PERP","buy","Market","2.03","7.5075","15.240224999999999","0.010348112775","USD","false"
"9908413703","2022-09-09T07:02:23.612295+00:00","BAL-PERP","buy","Market","12.85","7.5075","96.471375","0.065504063625","USD","false"
"9907916208","2022-09-09T06:21:17.025467+00:00","REN-PERP","sell","Market","2912","0.1276","371.5712","0.2522968448","USD","false"
"9907851026","2022-09-09T06:16:07.719204+00:00","BAL-PERP","sell","Limit","14.79","7.575","112.03425","0.0217346445","USD","false"
"9907646725","2022-09-09T06:00:17.558102+00:00","BAL-PERP","buy","Market","14.79","7.4725","110.518275","0.075041908725","USD","false"
"9907372263","2022-09-09T05:36:17.917450+00:00","CRV-PERP","sell","Market","334","1.1733","391.8822","0.2660880138","USD","false"
"9907220949","2022-09-09T05:30:14.613612+00:00","CHZ-PERP","buy","Market","110","0.201197","22.13167","0.01502740393","USD","false"
"9907220947","2022-09-09T05:30:14.613612+00:00","CHZ-PERP","buy","Market","1850","0.201197","372.21445","0.25273361155","USD","false"
"9906910506","2022-09-09T05:08:42.085931+00:00","CHZ-PERP","sell","Limit","1940","0.201614","391.13115999999997","0.07587944504","USD","false"
"9906809560","2022-09-09T05:00:29.162618+00:00","LINK-PERP","buy","Market","11.7","7.862","91.9854","0.0624580866","USD","false"
"9906809066","2022-09-09T05:00:24.552581+00:00","REN-PERP","buy","Market","2912","0.1266","368.6592","0.2503195968","USD","false"
"9906807046","2022-09-09T05:00:18.478541+00:00","CHZ-PERP","buy","Market","1940","0.200338","388.65572","0.26389723388","USD","false"
"9906805923","2022-09-09T05:00:13.512122+00:00","ADA-PERP","buy","Market","221","0.49216","108.76736","0.07385303744","USD","false"
"9906622903","2022-09-09T04:46:26.032250+00:00","CHZ-PERP","sell","Market","1980","0.200165","396.3267","0.2691058293","USD","false"
"9906397922","2022-09-09T04:30:29.763038+00:00","NEAR-PERP","buy","Market","82.9","4.747","393.5263","0.2672043577","USD","false"
"9906395553","2022-09-09T04:30:25.102678+00:00","ATOM-PERP","buy","Market","29.58","14.1665","419.04506999999995","0.28453160253","USD","false"
"9906394310","2022-09-09T04:30:20.418904+00:00","CHZ-PERP","buy","Market","1980","0.198122","392.28156","0.26635917924","USD","false"
"9906392931","2022-09-09T04:30:15.366885+00:00","CRV-PERP","buy","Market","334","1.17235","391.5649","0.2658725671","USD","false"
"9906170239","2022-09-09T04:17:33.615240+00:00","ADA-PERP","sell","Market","212","0.49134","104.16408","0.07072741032","USD","false"
"9906151771","2022-09-09T04:16:24.107184+00:00","REN-PERP","sell","Market","2841","0.1263","358.81829999999997","0.2436376257","USD","false"
"9906122772","2022-09-09T04:15:02.235010+00:00","NEAR-PERP","sell","Market","74.4","4.731","351.9864","0.2389987656","USD","false"
"9905990280","2022-09-09T04:08:40.421615+00:00","LINK-PERP","sell","Market","11.4","7.7765","88.6521","0.0601947759","USD","false"
"9905822532","2022-09-09T04:02:12.756663+00:00","ATOM-PERP","sell","Market","28.53","14.0565","401.031945","0.272300690655","USD","false"
"9905822223","2022-09-09T04:02:12.498080+00:00","RUNE-PERP","sell","Market","154.1","1.916","295.25559999999996","0.2004785524","USD","false"
"9905821733","2022-09-09T04:02:12.080470+00:00","CHZ-PERP","sell","Market","1910","0.197251","376.74941","0.25581284939","USD","false"
"9905817935","2022-09-09T04:02:09.907282+00:00","CRV-PERP","sell","Market","324","1.1672","378.1728","0.2567793312","USD","false"
"9905732658","2022-09-09T04:00:48.971824+00:00","CRV-PERP","buy","Market","324","1.16695","378.0918","0.2567243322","USD","false"
"9905731698","2022-09-09T04:00:47.549969+00:00","ADA-PERP","buy","Market","212","0.48808","103.47296","0.07025813984","USD","false"
"9905730745","2022-09-09T04:00:46.360888+00:00","REN-PERP","buy","Market","2841","0.12545","356.40345","0.24199794255","USD","false"
"9905730210","2022-09-09T04:00:44.723725+00:00","LINK-PERP","buy","Market","11.4","7.74","88.236","0.059912244","USD","false"
"9905730118","2022-09-09T04:00:44.199281+00:00","ATOM-PERP","buy","Market","11.79","14.012","165.20148","0.11217180492","USD","false"
"9905730116","2022-09-09T04:00:44.199281+00:00","ATOM-PERP","buy","Market","0.22","14.0085","3.08187","0.00209258973","USD","false"
"9905730114","2022-09-09T04:00:44.199281+00:00","ATOM-PERP","buy","Market","16.52","14.008","231.41215999999997","0.15712885664","USD","false"
"9905721189","2022-09-09T04:00:16.928457+00:00","CHZ-PERP","buy","Market","1910","0.196867","376.01597","0.25531484363","USD","false"
"9905325789","2022-09-09T03:34:31.919419+00:00","FTT-PERP","buy","Market","12.2","26.529","323.6538","0.2197609302","USD","false"
"9905325787","2022-09-09T03:34:31.919419+00:00","FTT-PERP","buy","Market","0.8","26.529","21.223200000000002","0.0144105528","USD","false"
"9905276494","2022-09-09T03:32:12.964701+00:00","CRV-PERP","sell","Market","325","1.1526","374.595","0.254350005","USD","false"
"9905244298","2022-09-09T03:30:33.643217+00:00","CRV-PERP","buy","Market","320","1.1507","368.22400000000005","0.250024096","USD","false"
"9905244296","2022-09-09T03:30:33.643217+00:00","CRV-PERP","buy","Market","5","1.1507","5.753500000000001","0.0039066265","USD","false"
"9905224716","2022-09-09T03:29:22.643008+00:00","ADA-PERP","sell","Market","199","0.48637","96.78763000000001","0.06571880077","USD","false"
"9905150504","2022-09-09T03:26:20.475044+00:00","CRV-PERP","sell","Limit","316","1.14865","362.97339999999997","0.0704168396","USD","false"
"9904604423","2022-09-09T02:15:29.319012+00:00","LINK-PERP","sell","Market","11.2","7.629","85.44479999999999","0.0580170192","USD","false"
"9904497832","2022-09-09T02:00:11.747286+00:00","LINK-PERP","buy","Market","11.2","7.591","85.0192","0.0577280368","USD","false"
"9904371058","2022-09-09T01:37:31.998287+00:00","CHZ-PERP","sell","Market","1340","0.198733","266.30222","0.18081920738","USD","false"
"9904371056","2022-09-09T01:37:31.998287+00:00","CHZ-PERP","sell","Market","430","0.19875","85.4625","0.0580290375","USD","false"
"9904309085","2022-09-09T01:30:09.324943+00:00","CHZ-PERP","buy","Market","1770","0.196834","348.39618","0.23656100622","USD","false"
"9904287775","2022-09-09T01:25:58.331176+00:00","LINK-PERP","sell","Market","11","7.64","84.03999999999999","0.05706316","USD","false"
"9904209286","2022-09-09T01:15:07.742641+00:00","RUNE-PERP","buy","Market","192.9","1.8675","360.24075","0.24460346925","USD","false"
"9904209284","2022-09-09T01:15:07.742641+00:00","RUNE-PERP","buy","Market","5.3","1.867","9.8951","0.0067187729","USD","false"
"9904209282","2022-09-09T01:15:07.742641+00:00","RUNE-PERP","buy","Market","2","1.867","3.734","0.002535386","USD","false"
"9904144855","2022-09-09T01:04:54.024789+00:00","CHZ-PERP","sell","Market","1750","0.193299","338.27325","0.22968753675","USD","false"
"9904144853","2022-09-09T01:04:54.024789+00:00","CHZ-PERP","sell","Market","100","0.193306","19.3306","0.0131254774","USD","false"
"9904105246","2022-09-09T01:00:13.480982+00:00","CHZ-PERP","buy","Market","1850","0.192163","355.50155","0.24138555245","USD","false"
"9904105078","2022-09-09T01:00:12.778072+00:00","CRV-PERP","buy","Market","316","1.14245","361.0142","0.2451286418","USD","false"
"9904104858","2022-09-09T01:00:11.310040+00:00","ADA-PERP","buy","Market","199","0.48362","96.24038","0.06534721802","USD","false"
"9904104804","2022-09-09T01:00:10.499151+00:00","LINK-PERP","buy","Market","11","7.608","83.688","0.056824152","USD","false"
"9904104691","2022-09-09T01:00:09.465236+00:00","ATOM-PERP","sell","Market","6.29","13.8995","87.427855","0.059363513545","USD","false"
